0,1,2,3,4,5,6,7,8,9,10
547,514,480,491,522,498,464,522,447,475,508
472,497,531,472,505,472,532,482,489,520,462
497,522,505,496,481,438,513,504,483,495,528
505,480,505,456,504,481,488,531,427,509,475
447,480,489,497,473,487,514,478,548,544,472
514,522,504,480,505,473,497,513,438,490,514
480,539,489,463,480,481,522,489,483,515,471
472,472,464,505,505,511,515,496,471,529,505
514,538,480,465,513,455,504,489,455,555,522
463,497,522,487,481,514,471,505,497,523,456
488,515,473,498,521,490,464,514,463,480,530
506,479,480,464,514,471,513,464,449,521,505
480,498,496,496,455,523,481,521,522,489,489
522,504,481,480,480,472,514,514,444,515,511
488,526,471,471,488,463,547,463,481,494,514
481,561,572,490,481,521,531,530,508,490,516
513,521,447,464,514,456,471,473,494,511,493
472,489,481,496,488,489,464,471,449,474,516
505,497,505,480,472,496,474,564,497,515,529
480,497,446,455,472,470,453,467,496,510,490
481,479,482,505,498,500,522,506,489,475,539
530,523,497,449,446,471,455,527,472,539,504
463,480,464,479,523,489,473,463,455,485,499
507,497,489,481,471,471,500,525,497,490,537
538,514,496,454,480,473,505,514,472,549,514
481,462,464,506,506,496,503,485,447,486,489
522,514,489,463,463,440,530,513,491,533,555
505,498,487,480,490,496,491,517,428,530,474
472,463,456,505,512,480,479,495,472,495,511
530,522,505,447,483,447,498,504,480,529,540
489,463,473,498,504,504,523,525,457,500,470
479,497,454,471,489,465,463,519,504,504,533
522,506,522,455,488,464,512,480,507,515,514
548,521,456,505,530,497,480,506,462,495,479
504,489,446,464,506,445,480,513,474,529,537
498,530,489,472,530,499,497,485,507,507,498
479,499,439,488,472,471,456,564,485,499,497
506,481,455,456,472,464,605,517,490,539,514
472,488,498,489,506,595,480,516,490,514,495
505,531,438,471,456,465,515,488,503,486,515
497,454,480,489,479,480,489,534,447,549,489
480,506,496,472,522,495,463,480,472,470,514
522,505,448,474,472,465,523,485,458,524,505
472,455,488,472,521,492,480,498,477,530,496
497,530,489,496,506,504,480,455,481,470,519
513,480,455,473,481,496,530,514,464,539,484
463,489,504,496,529,489,455,533,498,502,496
506,497,472,481,481,490,514,469,462,473,514
472,472,473,471,488,496,506,541,505,534,479
522,505,496,523,522,504,463,539,500,495,522
489,497,473,472,514,456,522,480,504,515,507
488,505,471,521,438,539,471,564,496,538,472
505,488,473,506,514,480,481,514,474,496,542
481,523,471,455,480,456,513,495,487,524,492
513,472,489,512,505,529,470,534,489,505,607
480,505,455,482,524,465,508,495,463,505,526
513,505,472,488,462,480,488,505,488,514,515
506,446,488,505,514,505,505,514,489,495,531
463,506,456,456,504,456,506,515,473,539,544
514,489,504,530,464,494,472,479,471,490,473
489,471,457,489,530,475,486,540,491,530,504
471,506,429,488,489,461,515,485,461,519,523
531,471,464,496,480,499,504,499,498,490,454
454,481,472,481,505,456,514,515,447,544,514
489,497,463,514,481,471,488,476,471,485,506
514,471,497,480,496,477,514,490,489,534,463
455,506,447,463,507,454,505,504,463,521,531
505,480,455,522,505,500,514,500,464,547,487
505,489,496,464,530,464,505,505,506,488,482
472,497,473,489,496,490,505,489,440,540,533
523,463,489,505,480,462,490,530,488,463,471
488,497,479,463,498,498,489,470,504,480,498
505,488,456,514,497,462,539,515,474,547,521
463,464,480,496,489,489,471,505,464,497,480
522,514,508,481,531,480,496,455,513,481,523
464,539,489,464,463,456,514,539,447,505,496
522,504,479,529,504,505,463,495,472,497,516
482,513,489,473,498,465,466,471,497,505,519
454,506,563,496,454,470,514,558,456,555,490
489,505,447,530,489,496,513,471,466,514,495
498,514,498,481,514,465,489,499,496,547,525
454,522,455,522,463,498,546,535,454,513,489
522,489,471,506,482,480,497,480,491,456,520
497,488,488,496,505,462,475,534,496,489,498
472,456,448,514,473,505,554,510,445,488,496
514,471,472,497,521,449,496,515,489,506,539
480,514,464,512,489,480,488,523,491,513,481
497,455,471,498,489,480,539,511,444,497,513
496,498,463,497,523,462,472,480,508,521,506
481,489,472,513,487,499,482,539,453,475,495
513,506,482,472,497,447,531,524,472,534,539
472,472,504,514,523,479,469,504,496,520,465
506,547,473,505,481,472,500,506,449,505,492
496,496,471,522,497,445,511,499,496,504,516
472,489,488,512,497,481,480,511,472,554,463
547,530,464,467,479,454,489,514,522,476,490
455,465,505,496,523,466,521,499,505,476,494
514,487,464,513,480,466,500,520,509,539,465
497,489,463,465,497,461,506,490,527,534,512
480,498,506,530,497,480,521,520,463,510,513
521,521,488,497,471,499,513,515,489,499,481
481,506,505,496,531,539,522,470,474,495,514
506,472,489,514,464,461,471,524,470,501,505
504,506,471,488,504,479,499,504,474,523,497
589,488,506,506,506,484,489,471,478,510,529
480,488,488,479,525,434,519,540,509,534,498
489,489,455,506,519,464,530,470,444,504,504
514,496,473,514,480,452,573,598,463,516,498
455,473,438,463,472,467,483,548,501,519,531
505,506,472,539,522,473,535,480,446,495,515
497,487,489,513,471,514,489,545,486,515,497
489,481,455,464,489,505,523,514,480,523,502
497,471,488,530,506,501,504,500,465,486,489
513,497,480,480,463,459,515,534,488,539,600
523,482,439,481,497,481,521,500,463,505,498
538,471,489,529,488,498,500,520,431,515,521
514,489,472,473,489,517,472,514,480,523,480
463,523,455,530,497,461,519,515,500,486,539
497,463,504,488,463,480,515,529,461,548,489
506,523,465,564,489,500,479,505,508,490,505
463,520,487,530,480,461,525,529,464,515,521
497,465,473,497,472,479,513,490,481,529,473
472,513,439,514,506,480,478,499,496,486,512
447,522,513,505,463,480,489,505,489,539,514
531,498,456,488,505,505,505,511,446,514,465
513,520,446,497,480,456,505,489,516,490,539
480,515,489,531,464,521,482,554,497,601,485
531,481,474,480,521,481,529,490,427,530,500
488,513,471,513,456,455,497,514,467,522,520
481,505,473,488,505,505,463,530,505,522,489
496,479,438,480,497,456,525,455,478,535,500
524,531,464,514,480,463,513,539,464,495,520
497,497,472,480,546,506,471,496,498,506,505
463,456,505,505,489,446,506,480,497,502,530
556,530,455,505,498,464,447,529,505,480,499
472,505,472,473,521,472,530,480,437,506,496
480,472,455,522,499,449,489,490,493,541,529
498,523,456,480,488,487,497,539,484,504,499
463,513,488,497,505,488,480,480,467,538,520
513,505,472,514,489,447,472,500,485,554,524
498,497,498,454,513,472,506,504,473,472,496
521,488,580,514,481,513,489,486,449,522,547
481,490,456,480,488,473,529,524,445,505,487
496,521,513,489,522,513,539,490,464,512,508
506,516,455,497,456,506,463,504,430,511,529
463,471,472,530,504,481,489,520,422,538,487
530,547,505,481,506,500,548,499,498,524,532
506,506,456,521,438,494,513,531,454,502,512
505,463,496,520,531,500,522,520,481,513,479
530,497,456,490,455,467,498,499,464,505,540
539,514,471,547,488,494,471,539,488,484,490
472,497,489,499,498,461,500,505,506,543,513
505,497,439,455,454,476,502,530,471,517,506
497,505,488,514,506,486,480,539,473,494,480
472,490,456,505,479,499,513,490,463,522,520
506,498,455,463,456,477,507,544,455,464,490
496,487,480,514,497,472,488,495,481,538,504
489,480,430,480,488,514,521,490,472,522,505
505,513,480,488,463,454,475,554,472,473,499
497,490,464,515,506,481,471,490,456,529,520
498,489,455,463,497,497,529,514,507,506,490
521,513,472,530,481,447,473,520,462,504,513
514,506,438,488,505,547,479,509,458,544,506
463,513,464,506,455,463,489,535,447,485,470
589,489,473,496,472,465,481,480,480,505,540
481,498,446,481,505,515,514,499,470,505,489
463,513,481,514,447,455,491,545,505,488,480
531,479,454,479,564,479,610,480,430,538,539
479,488,456,497,463,499,499,509,476,505,461
481,524,489,522,447,447,512,505,455,497,490
498,455,438,463,497,505,507,504,455,522,515
471,504,489,524,439,480,512,530,444,489,461
472,514,454,513,463,477,471,489,496,497,524
522,456,456,489,481,498,524,521,440,521,504
472,514,489,504,454,546,472,499,505,509,481
506,496,438,538,489,499,503,485,440,539,519
496,463,472,473,456,479,514,540,456,484,490
448,498,472,538,463,481,489,455,465,523,505
513,496,438,506,472,487,498,524,429,530,498
505,472,506,563,463,458,503,511,481,488,497
506,557,455,555,481,548,456,489,499,538,529
496,504,499,481,464,455,525,530,445,510,480
498,480,488,480,471,481,535,474,459,535,525
488,522,481,530,497,505,533,480,436,531,544
491,489,455,463,430,462,505,539,496,496,540
497,472,505,503,472,511,530,461,446,531,499
455,514,456,498,481,488,492,481,481,529,539
506,480,471,446,446,485,488,548,489,489,471
463,488,472,497,498,435,520,495,480,505,530
455,556,438,513,463,525,513,579,459,547,498
514,489,489,483,466,459,456,524,477,488,471
489,496,455,522,496,468,522,505,499,549,530
497,514,456,480,464,504,515,504,478,529,499
496,481,489,505,464,446,479,500,563,483,486
481,504,438,480,496,483,522,520,489,494,515
489,548,472,514,464,505,513,531,484,513,470
530,513,472,515,488,462,497,503,477,514,514
497,490,455,470,473,498,539,529,497,511,499
538,496,497,506,455,437,480,500,480,492,496
539,481,438,488,505,479,491,519,514,508,495
506,472,472,481,472,481,522,534,438,488,480
521,505,473,529,463,449,479,506,431,495,515
498,514,438,465,497,497,495,514,472,535,480
438,480,489,505,456,455,506,520,513,492,498
530,463,471,521,488,480,471,490,481,514,506
506,488,547,516,456,484,514,539,480,521,461
488,532,455,504,463,487,492,480,456,497,499
480,505,480,539,497,480,470,511,475,525,495
505,463,447,481,447,495,496,514,460,527,456
464,506,488,521,472,470,506,474,497,502,529
464,488,472,523,472,500,471,520,455,542,480
538,480,456,471,429,481,489,506,514,516,500
473,506,473,531,489,460,480,479,493,502,519
513,471,454,488,464,515,505,530,454,556,456
472,498,489,497,463,461,472,480,506,480,524
481,488,472,497,481,484,499,505,462,505,495
488,497,463,480,446,489,521,508,505,515,490
497,506,505,505,489,446,471,486,499,462,520
505,463,456,472,472,489,456,515,460,518,495
480,488,488,521,455,456,515,495,480,510,515
481,497,481,481,489,462,462,490,466,471,504
505,438,423,479,446,472,522,523,461,531,500
480,515,503,532,489,448,488,486,525,500,519
505,480,464,472,455,486,475,524,479,485,490
489,480,489,495,489,450,554,505,496,539,524
564,538,497,532,447,471,473,631,514,496,510
513,472,514,463,463,485,522,545,480,531,490
472,489,455,514,481,425,545,490,483,509,539
513,513,497,504,446,490,489,540,497,543,490
506,473,438,498,489,471,539,510,477,480,496
489,504,481,522,475,446,497,499,508,497,547
471,498,496,488,526,490,498,554,516,489,487
481,480,464,488,464,445,521,494,461,521,514
488,505,472,522,498,471,497,506,488,497,554
489,489,480,464,430,482,520,533,514,513,534
498,488,482,513,471,448,514,505,497,539,495
513,489,513,497,490,506,482,530,513,505,524
457,481,465,489,455,543,505,524,506,527,495
463,513,488,522,488,466,487,505,480,476,506
489,472,496,530,456,490,516,539,516,496,529
522,496,457,514,470,445,514,505,495,505,505
522,506,503,496,472,461,478,519,492,498,490
514,447,498,489,472,496,546,505,494,538,548
455,513,473,522,488,473,481,499,498,553,505
463,472,529,488,490,472,496,545,504,551,514
514,488,481,523,464,497,500,490,522,549,520
455,514,472,496,480,464,478,529,530,480,490
497,438,530,481,456,471,555,505,508,529,545
456,506,456,546,454,489,530,480,504,505,514
463,489,470,488,483,460,507,539,504,480,499
531,455,523,498,454,504,520,490,497,530,520
513,473,463,530,471,461,480,495,530,485,499
464,513,489,471,489,497,489,539,497,495,584
489,464,498,529,429,468,505,446,488,530,509
480,522,462,499,506,461,489,558,573,514,518
514,497,481,489,455,511,505,516,475,514,481
479,488,513,521,439,497,488,480,504,521,497
498,513,472,498,505,497,497,505,537,504,471
514,481,505,504,472,489,514,510,463,539,506
488,506,480,499,455,474,474,475,491,499,554
480,488,489,496,480,446,514,520,512,520,498
488,497,489,531,472,481,496,504,463,520,506
523,496,471,489,481,463,489,505,522,484,496
464,481,473,521,504,439,530,514,496,535,506
504,522,522,514,431,464,480,505,489,490,521
489,488,472,462,498,488,515,515,531,515,489
480,481,504,539,489,466,521,504,507,489,506
505,546,581,481,454,478,481,505,471,510,521
480,472,506,488,496,442,530,533,520,501,489
489,472,496,539,497,511,505,462,481,503,518
497,530,481,455,472,488,496,529,514,530,501
480,489,513,497,473,466,554,514,497,489,481
505,480,497,514,488,461,474,500,497,521,530
480,530,480,455,473,435,538,554,496,505,514
497,447,538,521,471,493,512,505,489,499,474
506,522,481,497,488,488,499,495,514,529,536
463,497,497,481,439,499,513,549,505,490,484
514,501,497,531,471,479,506,480,522,505,476
471,584,455,479,472,492,521,539,538,529,498
472,505,513,498,497,469,489,514,498,471,463
523,480,472,512,480,475,514,505,505,524,500
455,480,472,490,481,502,530,505,538,514,532
488,489,506,530,506,494,489,505,492,461,480
505,473,463,496,439,461,521,538,526,558,476
481,546,505,507,506,486,505,521,543,480,531
489,471,472,504,469,438,505,489,482,511,513
604,481,488,497,472,477,630,505,470,539,500
473,539,514,528,472,485,481,490,504,480,511
512,497,479,474,480,475,513,529,491,539,514
514,505,523,514,474,481,522,505,486,505,480
464,514,491,521,505,495,489,470,523,505,529
546,489,463,490,456,462,554,509,471,529,524
483,496,505,530,453,505,500,505,489,514,487
454,497,488,505,506,463,471,471,530,530,491
506,480,464,480,530,472,514,539,481,499,531
489,505,531,547,457,508,497,461,514,515,496
471,472,463,488,486,461,497,489,521,519,497
506,505,497,497,474,473,512,530,489,505,538
471,505,521,530,488,479,480,474,514,529,484
489,480,473,587,440,556,515,511,505,500,515
505,514,539,504,438,488,505,490,506,505,529
472,480,496,500,473,481,489,489,480,529,494
497,497,489,502,479,472,514,514,522,555,530
463,514,521,499,448,501,488,471,496,504,522
498,496,498,496,458,462,513,524,535,534,480
471,482,504,513,477,452,497,505,505,462,547
472,523,489,491,473,481,522,505,513,480,489
497,488,481,502,498,467,514,529,496,533,488
455,489,463,489,521,468,495,480,514,456,530
489,537,505,481,472,464,490,541,536,510,473
496,473,463,507,473,438,539,538,497,500,513
448,504,473,520,479,481,480,496,491,495,589
522,530,505,471,431,462,514,514,540,490,505
479,489,455,465,506,467,513,520,451,544,522
473,513,497,523,465,464,481,475,556,490,507
538,490,488,471,469,490,545,544,522,490,515
472,463,472,490,456,487,481,524,475,514,495
506,539,498,537,480,464,514,490,502,461,499
513,472,471,465,463,496,529,529,488,504,535
472,463,514,513,466,459,490,505,480,490,489
505,523,471,515,487,514,520,520,523,478,513
488,446,489,472,457,518,515,505,505,489,523
489,480,506,536,471,448,505,499,489,472,446
497,522,454,497,471,488,504,520,497,463,514
489,472,523,463,464,492,499,480,530,499,481
504,506,488,547,438,435,520,524,464,450,471
489,496,505,466,489,476,490,514,523,484,531
505,496,473,480,474,452,505,486,498,489,521
505,523,596,529,497,447,539,549,464,468,472
481,488,472,457,487,480,464,480,536,470,540
530,489,530,506,438,472,521,504,522,470,487
497,522,480,512,473,497,514,530,496,496,506
480,489,481,472,497,464,455,474,506,481,499
538,505,530,515,440,446,538,536,455,509,487
464,522,464,511,488,490,481,489,489,476,493
497,463,496,463,455,446,471,480,472,497,529
497,513,506,522,455,505,539,549,480,488,502
455,480,446,471,497,464,455,480,464,481,496
530,480,547,506,480,488,539,520,529,505,551
464,498,472,523,455,498,497,524,499,489,481
471,464,480,504,488,496,488,480,506,460,476
506,480,497,514,464,464,514,530,497,492,531
463,497,472,513,473,461,487,515,517,472,455
489,470,514,480,480,442,497,627,531,515,480
489,498,465,513,472,505,498,480,492,529,523
471,505,488,498,488,492,504,555,498,473,496
507,513,522,499,481,496,556,484,480,438,509
572,489,463,472,480,465,496,495,513,484,529
472,589,505,528,505,451,490,549,477,493,488
497,438,506,506,440,439,491,479,495,494,507
463,490,488,532,489,501,505,511,494,476,520
506,495,505,488,480,451,486,524,497,455,490
471,523,505,478,456,486,480,470,522,497,496
464,488,514,524,471,504,497,525,472,471,513
506,455,506,522,489,481,480,485,509,472,500
505,482,480,520,455,445,480,530,510,506,524
472,495,497,463,480,437,498,484,475,455,492
538,481,488,505,556,471,491,520,519,489,508
481,464,530,506,474,463,527,505,475,488,511
497,489,439,506,470,448,490,479,510,490,481
529,489,538,523,438,506,506,555,547,497,513
481,513,489,511,447,479,504,474,472,491,506
497,482,455,472,490,481,466,496,481,471,493
505,513,506,530,497,505,519,505,525,524,529
456,497,497,474,471,483,475,505,464,505,494
505,489,480,462,455,438,497,480,521,486,482
514,497,498,521,506,496,519,549,513,514,514
438,480,496,507,455,464,448,489,489,465,494
489,463,514,489,490,472,471,521,531,495,481
472,523,473,506,479,489,532,538,476,490,516
471,472,495,538,455,464,487,490,524,465,504
